Feature ID,Feature Name,Feature Type,I,P value,Adjusted p value,Feature Counts in Spots Under Tissue,Median Normalized Average Counts,Barcodes Detected per Feature
ENSMUSG00000041607,Mbp,Gene Expression,0.7601625597119714,0.0,0.0,28442,32.09034557234572,950
ENSMUSG00000032517,Mobp,Gene Expression,0.7446023032998436,0.0,0.0,3773,4.439631947620254,466
ENSMUSG00000022483,Col2a1,Gene Expression,0.7348888508148514,0.0,0.0,366630,475.2049267963087,1063
ENSMUSG00000031425,Plp1,Gene Expression,0.7340633977646092,0.0,0.0,5518,6.414902262634568,522
ENSMUSG00000031972,Acta1,Gene Expression,0.7093381759352345,0.0,0.0,54219,34.915263106672334,1020
ENSMUSG00000036181,Hist1h1c,Gene Expression,0.7073403955054401,0.0,0.0,177133,115.7078522946782,1063
ENSMUSG00000069917,Hba-a2,Gene Expression,0.6954264744403731,0.0,0.0,842579,515.8829368660395,1063
ENSMUSG00000052305,Hbb-bs,Gene Expression,0.6887851932280618,0.0,0.0,1266808,762.8421498270736,1063
ENSMUSG00000026043,Col3a1,Gene Expression,0.6864266173552264,0.0,0.0,23325,21.70714653301286,1054
ENSMUSG00000061723,Tnnt3,Gene Expression,0.6862177432366762,0.0,0.0,29260,19.629385564320064,967
ENSMUSG00000033196,Myh2,Gene Expression,0.6745595210328699,0.0,0.0,17864,11.87245982787747,820
ENSMUSG00000017300,Tnnc2,Gene Expression,0.6722947863140425,0.0,0.0,27287,18.00166091102609,966
ENSMUSG00000037625,Cldn11,Gene Expression,0.6707398246066105,0.0,0.0,898,1.0561175681079387,230
ENSMUSG00000049539,Hist1h1a,Gene Expression,0.6697804090775734,0.0,0.0,69692,46.08028619156877,1063
ENSMUSG00000036634,Mag,Gene Expression,0.668524795536878,0.0,0.0,1008,1.177810900740735,278
ENSMUSG00000105827,Hist2h2bb,Gene Expression,0.6617887336529348,0.0,0.0,68112,42.838141825124644,1063
ENSMUSG00000026147,Col9a1,Gene Expression,0.6615615301449231,0.0,0.0,14317,18.05070008754805,1049
ENSMUSG00000053093,Myh7,Gene Expression,0.6574693598867262,0.0,0.0,13318,8.824936936532882,721
ENSMUSG00000030672,Mylpf,Gene Expression,0.6571841614003844,0.0,0.0,20858,14.14584755996775,970
ENSMUSG00000056328,Myh1,Gene Expression,0.6555172001819474,0.0,0.0,24548,16.022286980685877,933
ENSMUSG00000061816,Myl1,Gene Expression,0.6522607061436047,0.0,0.0,18960,12.381826189230603,899
ENSMUSG00000031849,Comp,Gene Expression,0.6485233963312398,0.0,0.0,20206,23.97399656873106,1055
ENSMUSG00000030122,Ptms,Gene Expression,0.6439637949032585,0.0,0.0,24016,20.05521272041976,1062
ENSMUSG00000030399,Ckm,Gene Expression,0.6429270491338294,0.0,0.0,14790,10.249265410353502,896
ENSMUSG00000056071,S100a9,Gene Expression,0.6372383160259981,0.0,0.0,91907,57.40985904514784,1063
ENSMUSG00000056569,Mpz,Gene Expression,0.6361752345164365,0.0,0.0,2721,2.660358810752412,401
ENSMUSG00000008874,Clec3a,Gene Expression,0.6344955190385589,0.0,0.0,7007,9.448855238421203,926
ENSMUSG00000069267,Hist1h3b,Gene Expression,0.6308305063613232,0.0,0.0,48254,30.307339657574037,1063
ENSMUSG00000027562,Car2,Gene Expression,0.6304613894529382,0.0,0.0,40917,26.392246405949994,1062
ENSMUSG00000075031,Hist1h2bb,Gene Expression,0.6284586085451672,0.0,0.0,64531,39.61603035401676,1062
ENSMUSG00000005089,Slc1a2,Gene Expression,0.626144410416495,0.0,0.0,650,0.7243383985460543,239
ENSMUSG00000030730,Atp2a1,Gene Expression,0.625979189906814,0.0,0.0,17415,11.26657282316135,860
ENSMUSG00000073940,Hbb-bt,Gene Expression,0.6253642078531004,0.0,0.0,53916,32.069397573274195,1061
ENSMUSG00000039084,Chad,Gene Expression,0.6241333338462215,0.0,0.0,12731,15.657603995422809,1034
ENSMUSG00000032060,Cryab,Gene Expression,0.6233927085315403,0.0,0.0,11429,8.067982633137548,848
ENSMUSG00000020932,Gfap,Gene Expression,0.6193818301789215,0.0,0.0,1584,1.6539142091608616,446
ENSMUSG00000027447,Cst3,Gene Expression,0.6182679297827076,0.0,0.0,27210,26.069517201242363,1062
ENSMUSG00000052565,Hist1h1d,Gene Expression,0.6179196808571975,0.0,0.0,63153,41.841839623608664,1063
ENSMUSG00000069310,Hist1h3c,Gene Expression,0.616462234482969,0.0,0.0,46386,27.152231938861583,1063
ENSMUSG00000020396,Nefh,Gene Expression,0.6163496414808107,0.0,0.0,1251,1.2723840478292447,376
ENSMUSG00000007877,Tcap,Gene Expression,0.6149992306380627,0.0,0.0,7902,5.457376155923576,712
ENSMUSG00000028464,Tpm2,Gene Expression,0.6138317766654273,0.0,0.0,14071,9.59423580414103,922
ENSMUSG00000022055,Nefl,Gene Expression,0.6098958147983582,0.0,0.0,1298,1.3656726490634474,353
ENSMUSG00000026208,Des,Gene Expression,0.6074610939329467,0.0,0.0,10843,7.218720215131509,817
ENSMUSG00000025488,Cox8b,Gene Expression,0.6070620990370688,0.0,0.0,16054,11.385633310708814,949
ENSMUSG00000038357,Camp,Gene Expression,0.6062016506952455,0.0,0.0,37637,23.458985312480316,1062
ENSMUSG00000022054,Nefm,Gene Expression,0.6059403574764617,0.0,0.0,1422,1.480907395530198,409
ENSMUSG00000006651,Aplp1,Gene Expression,0.6053569886110911,0.0,0.0,873,0.878192566612766,277
ENSMUSG00000062515,Fabp4,Gene Expression,0.6051561030379283,0.0,0.0,25017,18.70365193962233,1037
ENSMUSG00000076439,Mog,Gene Expression,0.6032064912500814,0.0,0.0,387,0.448469060763809,161
ENSMUSG00000069300,Hist1h2bj,Gene Expression,0.6020023724062287,0.0,0.0,40822,26.036670922392137,1063
ENSMUSG00000033579,Fa2h,Gene Expression,0.6019037869089899,0.0,0.0,514,0.58634392387701,198
ENSMUSG00000051627,Hist1h1e,Gene Expression,0.6018021674928625,0.0,0.0,36792,24.009625292306396,1062
ENSMUSG00000006221,Hspb7,Gene Expression,0.5963836243198308,0.0,0.0,6347,4.274395451150632,652
ENSMUSG00000030785,Cox6a2,Gene Expression,0.5963622896103261,0.0,0.0,8160,5.382188447051177,705
ENSMUSG00000030218,Mgp,Gene Expression,0.5960733268246408,0.0,0.0,14648,14.942952755650527,1058
ENSMUSG00000027375,Mal,Gene Expression,0.5825855397839435,0.0,0.0,703,0.7692467712211789,259
ENSMUSG00000020241,Col6a2,Gene Expression,0.5807976829782998,0.0,0.0,6884,6.97425347186849,1004
ENSMUSG00000056054,S100a8,Gene Expression,0.5775125730161327,0.0,0.0,33213,20.895346623883043,1058
ENSMUSG00000063856,Gpx1,Gene Expression,0.5756709325377654,0.0,0.0,31191,18.85825696220732,1062
ENSMUSG00000040466,Blvrb,Gene Expression,0.574932697930388,0.0,0.0,28360,18.051375898430088,1061
ENSMUSG00000051747,Ttn,Gene Expression,0.574142911043682,0.0,0.0,5401,3.6851825468381563,638
ENSMUSG00000030470,Csrp3,Gene Expression,0.5704808461396936,0.0,0.0,3455,2.3820416020735706,496
ENSMUSG00000032366,Tpm1,Gene Expression,0.5701010005393911,0.0,0.0,19579,13.851239798879575,1042
ENSMUSG00000036256,Igfbp7,Gene Expression,0.569890732350859,0.0,0.0,12154,11.507234244801422,1047
ENSMUSG00000007122,Casq1,Gene Expression,0.5675961426078924,0.0,0.0,5264,3.3462394302457668,561
ENSMUSG00000031633,Slc25a4,Gene Expression,0.5661408851684779,0.0,0.0,21983,15.351117460223776,1047
ENSMUSG00000049775,Tmsb4x,Gene Expression,0.5650574679676352,0.0,0.0,86745,59.00247120588626,1063
ENSMUSG00000062329,Cytl1,Gene Expression,0.556804277242733,0.0,0.0,3540,4.639794043145674,828
ENSMUSG00000070436,Serpinh1,Gene Expression,0.5538777680499418,0.0,0.0,22308,19.191017992798916,1062
ENSMUSG00000022548,Apod,Gene Expression,0.5506984878010274,0.0,0.0,2606,2.5523612735698555,595
ENSMUSG00000030592,Ryr1,Gene Expression,0.548144567543309,0.0,0.0,3399,2.231576142063747,493
ENSMUSG00000041577,Prelp,Gene Expression,0.5472952070891702,0.0,0.0,5258,5.733213578574386,972
ENSMUSG00000052374,Actn2,Gene Expression,0.5462446994123635,0.0,0.0,4482,2.8853894120965533,551
ENSMUSG00000026193,Fn1,Gene Expression,0.5458606740684911,0.0,0.0,9483,10.126328479570919,1049
ENSMUSG00000029683,Lmod2,Gene Expression,0.5449616690106153,0.0,0.0,2033,1.3726554469685561,353
ENSMUSG00000030607,Acan,Gene Expression,0.54340324850055,0.0,0.0,4638,5.687144733071584,937
ENSMUSG00000049134,Nrap,Gene Expression,0.5422787038408828,0.0,0.0,2488,1.6625167943274732,403
ENSMUSG00000026418,Tnni1,Gene Expression,0.5416187725447258,0.0,0.0,2948,2.031548350978745,426
ENSMUSG00000018217,Pmp22,Gene Expression,0.5415597796026759,0.0,0.0,4865,4.357099714859277,801
ENSMUSG00000013936,Myl2,Gene Expression,0.5402486130591138,0.0,0.0,1813,1.2087240996031485,334
ENSMUSG00000042066,Tmcc2,Gene Expression,0.5392802581741144,0.0,0.0,24554,15.410818875742955,1055
ENSMUSG00000048126,Col6a3,Gene Expression,0.5364316895161046,0.0,0.0,10446,10.03774065796026,1041
ENSMUSG00000007097,Atp1a2,Gene Expression,0.5360283789394439,0.0,0.0,5825,4.421265242199954,796
ENSMUSG00000064179,Tnnt1,Gene Expression,0.5352768751186538,0.0,0.0,3231,2.1692082726869986,504
ENSMUSG00000060600,Eno3,Gene Expression,0.5322292098476533,0.0,0.0,6794,4.462528455162802,721
ENSMUSG00000043448,Gjc2,Gene Expression,0.5315422117273465,0.0,0.0,219,0.24453178277692147,127
ENSMUSG00000020061,Mybpc1,Gene Expression,0.5286137610592818,0.0,0.0,2740,1.7991050156094301,437
ENSMUSG00000099583,Hist1h3d,Gene Expression,0.527398796321425,0.0,0.0,21442,13.177489604876422,1041
ENSMUSG00000032854,Ugt8a,Gene Expression,0.5236993328019947,0.0,0.0,525,0.552528360727704,239
ENSMUSG00000068697,Myoz1,Gene Expression,0.5230303072064446,0.0,0.0,2820,1.828272381105635,434
ENSMUSG00000031097,Tnni2,Gene Expression,0.5225060551078475,0.0,0.0,3857,2.536734258056182,536
ENSMUSG00000043747,1520401A03Rik,Gene Expression,0.5179835146695687,0.0,0.0,1122,1.678873823871618,435
ENSMUSG00000005716,Pvalb,Gene Expression,0.5166863386866732,0.0,0.0,5727,4.044848368122865,728
ENSMUSG00000032484,Ngp,Gene Expression,0.516625240008856,0.0,0.0,18514,10.702642230725353,1037
ENSMUSG00000020475,Pgam2,Gene Expression,0.513318970542781,0.0,0.0,2499,1.6555301137292298,439
ENSMUSG00000044006,Cilp2,Gene Expression,0.5132424774563212,0.0,0.0,3489,4.157820012347358,811
ENSMUSG00000027273,Snap25,Gene Expression,0.5121932694998794,0.0,0.0,881,0.6776905420772095,268
ENSMUSG00000021798,Ldb3,Gene Expression,0.5115270898056274,0.0,0.0,4005,2.6583125767131275,550
ENSMUSG00000021622,Ckmt2,Gene Expression,0.510861793093782,0.0,0.0,2510,1.6553687881152532,419
ENSMUSG00000018893,Mb,Gene Expression,0.5098230347812636,0.0,0.0,1964,1.2944343250501618,390
ENSMUSG00000074218,Cox7a1,Gene Expression,0.5097964063723449,0.0,0.0,3533,2.4649524800456177,613
ENSMUSG00000018593,Sparc,Gene Expression,0.5089183694851752,0.0,0.0,95715,76.34529939926011,1063
ENSMUSG00000028333,Anp32b,Gene Expression,0.508342495554159,0.0,0.0,21400,14.696701122552547,1059
ENSMUSG00000026837,Col5a1,Gene Expression,0.50769409327844,0.0,0.0,13268,11.900637824002875,1056
ENSMUSG00000023092,Fhl1,Gene Expression,0.5065683589858424,0.0,0.0,4845,3.531926499381073,731
ENSMUSG00000038193,Hand2,Gene Expression,0.5060711853712644,0.0,0.0,520,0.19493522436311056,69
ENSMUSG00000027570,Col9a3,Gene Expression,0.505396257255044,0.0,0.0,4143,4.796154490152219,908
ENSMUSG00000052957,Gas1,Gene Expression,0.5042244586451475,0.0,0.0,5477,5.620949836701725,963
ENSMUSG00000026489,Coq8a,Gene Expression,0.5041951925463151,0.0,0.0,4923,3.5149029232055486,721
ENSMUSG00000027559,Car3,Gene Expression,0.501789742009503,0.0,0.0,24077,22.64176747225798,1052
ENSMUSG00000050315,Synpo2,Gene Expression,0.5012680848990263,0.0,0.0,2652,1.7974962126607044,513
ENSMUSG00000025509,Pnpla2,Gene Expression,0.500460467342311,0.0,0.0,9127,6.583547759084843,931
ENSMUSG00000040690,Col16a1,Gene Expression,0.5000891985284702,0.0,0.0,6391,6.177394774291719,977
ENSMUSG00000079428,Tceal7,Gene Expression,0.49900078140063514,0.0,0.0,1635,1.1161899053869828,341
ENSMUSG00000066129,Kndc1,Gene Expression,0.49608920950847474,0.0,0.0,204,0.23615026372900888,112
ENSMUSG00000022892,App,Gene Expression,0.4946719647161771,0.0,0.0,11996,11.330294185605304,1056
ENSMUSG00000038239,Hrc,Gene Expression,0.4925363180386573,0.0,0.0,2132,1.4006507002986297,435
ENSMUSG00000037139,Myom3,Gene Expression,0.49069600911854666,0.0,0.0,1017,0.674047872228661,246
ENSMUSG00000021702,Thbs4,Gene Expression,0.49065368514664354,0.0,0.0,2734,2.6327170166639156,625
ENSMUSG00000001119,Col6a1,Gene Expression,0.4903614730203248,0.0,0.0,5322,5.200182136692051,966
ENSMUSG00000023019,Gpd1,Gene Expression,0.4897714472352209,0.0,0.0,4914,3.675457215892987,737
ENSMUSG00000032648,Pygm,Gene Expression,0.48934755933683477,0.0,0.0,2623,1.7180606657535598,468
ENSMUSG00000033615,Cplx1,Gene Expression,0.48890575488937793,0.0,0.0,640,0.5603230952981221,245
ENSMUSG00000004894,Hapln2,Gene Expression,0.4879352357237968,0.0,0.0,139,0.15732124897993324,79
ENSMUSG00000028773,Fabp3,Gene Expression,0.48375896103064414,0.0,0.0,3355,2.359405787272709,591
ENSMUSG00000025784,Clec3b,Gene Expression,0.4834774944695483,0.0,0.0,3208,3.3938183455593656,732
ENSMUSG00000022283,Pabpc1,Gene Expression,0.48330853669447077,0.0,0.0,18282,12.121876733105626,1057
ENSMUSG00000062077,Trim54,Gene Expression,0.4826975926225359,0.0,0.0,1122,0.7640344172599034,289
ENSMUSG00000022044,Stmn4,Gene Expression,0.4825824506298591,0.0,0.0,297,0.2960927314356925,142
ENSMUSG00000091898,Tnnc1,Gene Expression,0.48253899612902584,0.0,0.0,1195,0.8236262510992503,319
ENSMUSG00000075307,Klhl41,Gene Expression,0.48158134732190444,0.0,0.0,1463,0.9870573406168828,336
ENSMUSG00000031636,Pdlim3,Gene Expression,0.4813167089005465,0.0,0.0,1368,0.9108542977943894,331
ENSMUSG00000016349,Eef1a2,Gene Expression,0.480786242249866,0.0,0.0,2289,1.4868377239726105,459
ENSMUSG00000003410,Elavl3,Gene Expression,0.48052798135829755,0.0,0.0,192,0.18378953718799834,109
ENSMUSG00000036854,Hspb6,Gene Expression,0.4799328531040034,0.0,0.0,3267,2.1726079652728534,615
ENSMUSG00000020216,Jsrp1,Gene Expression,0.47988608788932546,0.0,0.0,1307,0.8790680592880422,304
ENSMUSG00000032118,Fez1,Gene Expression,0.47569741511917024,0.0,0.0,317,0.3585626118166896,166
ENSMUSG00000054793,Cadm4,Gene Expression,0.4755451960655008,0.0,0.0,429,0.4336459522818794,209
ENSMUSG00000001506,Col1a1,Gene Expression,0.47445816260954493,0.0,0.0,397537,262.98890912605356,1063
ENSMUSG00000029675,Eln,Gene Expression,0.47441603829471296,0.0,0.0,13077,11.588047526690744,1020
ENSMUSG00000029661,Col1a2,Gene Expression,0.47335099542417675,0.0,0.0,555158,393.611879825684,1063
ENSMUSG00000044938,Klhl31,Gene Expression,0.4732490835153407,0.0,0.0,1096,0.6830987009859405,263
ENSMUSG00000048583,Igf2,Gene Expression,0.47319007867479446,0.0,0.0,3062,2.3840705403416407,714
ENSMUSG00000026042,Col5a2,Gene Expression,0.4725157850748128,0.0,0.0,14176,11.94306862123028,1059
ENSMUSG00000031503,Col4a2,Gene Expression,0.47245874170538893,0.0,0.0,7864,6.4564782995598184,1023
ENSMUSG00000027523,Gnas,Gene Expression,0.4723723927471502,0.0,0.0,32205,23.255502688101146,1062
ENSMUSG00000013523,Bcas1,Gene Expression,0.47053622021667485,0.0,0.0,176,0.20582600505635507,105
ENSMUSG00000025172,Ankrd2,Gene Expression,0.4704601365454287,0.0,0.0,878,0.6261259585435401,232
ENSMUSG00000030701,Plekhb1,Gene Expression,0.46995381027927813,0.0,0.0,318,0.33013272901564045,179
ENSMUSG00000033595,Lgi3,Gene Expression,0.4695573949264811,0.0,0.0,262,0.2724157419667456,149
ENSMUSG00000018339,Gpx3,Gene Expression,0.46743508099915015,0.0,0.0,11674,8.753431036969824,1013
ENSMUSG00000015090,Ptgds,Gene Expression,0.46680091903015486,0.0,0.0,266,0.2979356002040151,134
ENSMUSG00000039278,Pcsk1n,Gene Expression,0.46675100976926887,0.0,0.0,800,0.48249310096039566,194
ENSMUSG00000031710,Ucp1,Gene Expression,0.4640950783633328,0.0,0.0,4083,2.9078537727591183,619
ENSMUSG00000006574,Slc4a1,Gene Expression,0.46260234678699697,0.0,0.0,10012,6.605426100596747,1003
ENSMUSG00000031775,Pllp,Gene Expression,0.4623228766769608,0.0,0.0,234,0.24613570717863553,131
ENSMUSG00000038893,Fam117a,Gene Expression,0.4616456841314462,0.0,0.0,11161,7.47385266155515,1031
ENSMUSG00000030747,Dgat2,Gene Expression,0.46123270675298395,0.0,0.0,3414,2.485343947303412,634
ENSMUSG00000006782,Cnp,Gene Expression,0.46003919002850413,0.0,0.0,5818,4.986457311262089,954
ENSMUSG00000047139,Cd24a,Gene Expression,0.4598665980953022,0.0,0.0,12750,8.312549743855527,1024
ENSMUSG00000067653,Ankrd23,Gene Expression,0.45949173639180485,0.0,0.0,1330,0.860478926253449,338
ENSMUSG00000068699,Flnc,Gene Expression,0.4594824408367474,0.0,0.0,1187,0.8337549590237747,312
ENSMUSG00000024049,Myom1,Gene Expression,0.45937588844549254,0.0,0.0,1420,0.9339393258432437,363
ENSMUSG00000028116,Myoz2,Gene Expression,0.45892931136236387,0.0,0.0,1278,0.8210379048885256,289
ENSMUSG00000024526,Cidea,Gene Expression,0.4588314853925928,0.0,0.0,3219,2.4319627722050567,594
ENSMUSG00000034248,Slc25a37,Gene Expression,0.45876102701879407,0.0,0.0,13093,7.771623164182019,1014
ENSMUSG00000026258,Snorc,Gene Expression,0.45843328646521697,0.0,0.0,2072,2.5778032199783043,731
ENSMUSG00000072941,Sod3,Gene Expression,0.4582154830765171,0.0,0.0,2239,2.184101834612162,647
ENSMUSG00000057604,Lmcd1,Gene Expression,0.45792166646835775,0.0,0.0,1553,1.1249402318229924,433
ENSMUSG00000074483,Bglap,Gene Expression,0.4564836547522293,0.0,0.0,33070,22.086690658615602,1058
ENSMUSG00000025270,Alas2,Gene Expression,0.4555534636140202,0.0,0.0,9403,5.601876290635031,984
ENSMUSG00000042895,Abra,Gene Expression,0.45545261327104164,0.0,0.0,787,0.5534958250611437,228
ENSMUSG00000006457,Actn3,Gene Expression,0.4553964038999255,0.0,0.0,2084,1.3385903292645045,399
ENSMUSG00000017390,Aldoc,Gene Expression,0.45486789046040216,0.0,0.0,358,0.3738647079659712,173
ENSMUSG00000026532,Spta1,Gene Expression,0.4542944005992952,0.0,0.0,9561,5.967105616474718,981
ENSMUSG00000041559,Fmod,Gene Expression,0.454030238553318,0.0,0.0,4107,3.872466541940186,865
ENSMUSG00000024132,Eci1,Gene Expression,0.4532832237956534,0.0,0.0,5652,4.0703486774062805,865
ENSMUSG00000046160,Olig1,Gene Expression,0.4532443697687593,0.0,0.0,154,0.1830861602815673,82
ENSMUSG00000096010,Hist4h4,Gene Expression,0.45256960420620584,0.0,0.0,13436,8.162572581760584,1014
ENSMUSG00000036570,Fxyd1,Gene Expression,0.44982210788391086,0.0,0.0,6534,5.021569078609466,969
ENSMUSG00000001348,Acp5,Gene Expression,0.44947964804333507,0.0,0.0,32904,25.16890059254021,1053
ENSMUSG00000061462,Obscn,Gene Expression,0.4493046453080063,0.0,0.0,1304,0.8759035717707088,332
ENSMUSG00000068855,Hist2h2ac,Gene Expression,0.4483415498037139,0.0,0.0,15276,10.254754758002216,1047
ENSMUSG00000004552,Ctse,Gene Expression,0.4481339583853193,0.0,0.0,12306,7.52820532955554,1008
ENSMUSG00000038763,Alpk3,Gene Expression,0.4480586513364002,0.0,0.0,1003,0.660943081863025,271
ENSMUSG00000046240,Hepacam,Gene Expression,0.44677189417515756,0.0,0.0,202,0.2173709201283322,116
ENSMUSG00000029580,Actb,Gene Expression,0.446080829622693,0.0,0.0,40532,25.85037548812691,1061
ENSMUSG00000031004,Mki67,Gene Expression,0.4459836845995507,0.0,0.0,10249,6.351749162324637,994
ENSMUSG00000050063,Klk6,Gene Expression,0.44466949524757055,0.0,0.0,128,0.1423275184330974,76
ENSMUSG00000079243,Xirp1,Gene Expression,0.4444809401314408,0.0,0.0,841,0.6063085172636093,246
ENSMUSG00000027887,Sypl2,Gene Expression,0.44254233973783363,0.0,0.0,964,0.6189790442490827,258
ENSMUSG00000028626,Col9a2,Gene Expression,0.4424637155265495,0.0,0.0,2917,3.4175332416540485,821
ENSMUSG00000030220,Arhgdib,Gene Expression,0.4412578501402788,0.0,0.0,13220,8.555939904406875,1035
ENSMUSG00000058589,Anks1b,Gene Expression,0.44123616489298,0.0,0.0,216,0.2349824215229947,134
ENSMUSG00000074971,Fibin,Gene Expression,0.4409517135350773,0.0,0.0,2271,2.6587745899779396,767
ENSMUSG00000037894,H2afz,Gene Expression,0.43933635719200176,0.0,0.0,14801,10.792115148125516,1055
ENSMUSG00000030695,Aldoa,Gene Expression,0.4392833777189747,0.0,0.0,8039,5.408427701955392,952
ENSMUSG00000028072,Ntrk1,Gene Expression,0.4387648941836182,0.0,0.0,318,0.11987107335767647,46
ENSMUSG00000004558,Ndrg2,Gene Expression,0.43875292938040394,0.0,0.0,1963,1.3833172306578927,548
ENSMUSG00000027513,Pck1,Gene Expression,0.43808589874768916,0.0,0.0,2848,2.1674267164076384,554
ENSMUSG00000025375,Aatk,Gene Expression,0.43787644790848973,0.0,0.0,1116,0.9879303094738632,434
ENSMUSG00000035296,Sgcg,Gene Expression,0.4372023775678193,0.0,0.0,925,0.629347572850096,264
ENSMUSG00000027254,Map1a,Gene Expression,0.4371723609449928,0.0,0.0,1034,0.8745864574771539,422
ENSMUSG00000029304,Spp1,Gene Expression,0.4368836877873969,0.0,0.0,47311,32.14708998109387,1063
ENSMUSG00000027077,Smtnl1,Gene Expression,0.43444396296040066,0.0,0.0,694,0.4734607314289368,232
ENSMUSG00000026442,Nfasc,Gene Expression,0.43437291111403276,0.0,0.0,515,0.5842571272622935,251
ENSMUSG00000061780,Cfd,Gene Expression,0.43383211171504055,0.0,0.0,5147,3.8360949202747583,732
ENSMUSG00000026728,Vim,Gene Expression,0.4332696738947128,0.0,0.0,12849,11.904017854261477,1059
ENSMUSG00000093930,Hmgcs1,Gene Expression,0.43185856991999994,0.0,0.0,1078,0.9448006153360115,474
ENSMUSG00000031448,Adprhl1,Gene Expression,0.4305549586593304,0.0,0.0,675,0.4515538813162404,212
ENSMUSG00000049932,H2afx,Gene Expression,0.43018537308142807,0.0,0.0,12012,7.808749691105058,1030
ENSMUSG00000031342,Gpm6b,Gene Expression,0.4301095211218101,0.0,0.0,705,0.6950230971850846,367
ENSMUSG00000032496,Ltf,Gene Expression,0.42880847032007813,0.0,0.0,9268,6.021086182342887,980
ENSMUSG00000027861,Casq2,Gene Expression,0.42795564897429517,0.0,0.0,615,0.42589367600736966,216
ENSMUSG00000026879,Gsn,Gene Expression,0.4249483186208352,0.0,0.0,6136,5.5522846113707685,997
ENSMUSG00000022565,Plec,Gene Expression,0.4243949696562777,0.0,0.0,6216,4.800761259763701,979
ENSMUSG00000027470,Mylk2,Gene Expression,0.42422335792667526,0.0,0.0,887,0.6049305539060926,261
ENSMUSG00000022490,Ppp1r1a,Gene Expression,0.42408285854349576,0.0,0.0,1038,0.7109677958655585,344
ENSMUSG00000027078,Ube2l6,Gene Expression,0.42376956864882803,0.0,0.0,8734,5.762438180128379,996
ENSMUSG00000072235,Tuba1a,Gene Expression,0.42354896102254036,0.0,0.0,6403,4.81659128457116,975
ENSMUSG00000026830,Ermn,Gene Expression,0.4234283021941539,0.0,0.0,145,0.1605617799463648,92
ENSMUSG00000027223,Mapk8ip1,Gene Expression,0.4232016297845788,0.0,0.0,938,0.8892792666169593,406
ENSMUSG00000018574,Acadvl,Gene Expression,0.42287726293836136,0.0,0.0,4343,3.1166319313496453,795
ENSMUSG00000042686,Jph1,Gene Expression,0.42280920623089474,0.0,0.0,1286,0.8678980792951376,349
ENSMUSG00000029309,Sparcl1,Gene Expression,0.422718012627102,0.0,0.0,1489,1.2487238386560786,544
ENSMUSG00000002985,Apoe,Gene Expression,0.4226451503185541,0.0,0.0,12732,11.012029286578636,1060
ENSMUSG00000042010,Acacb,Gene Expression,0.42236278566343327,0.0,0.0,2558,1.8976533944223242,560
ENSMUSG00000028332,Hemgn,Gene Expression,0.4217245760067361,0.0,0.0,8348,5.266388746686594,974
ENSMUSG00000028111,Ctsk,Gene Expression,0.421598053041556,0.0,0.0,23411,17.736761545757872,1058
ENSMUSG00000052229,Gpr17,Gene Expression,0.4207832962795725,0.0,0.0,91,0.10158679757124071,66
ENSMUSG00000032126,Hmbs,Gene Expression,0.42019479762105344,0.0,0.0,10811,6.2739708353716015,992
ENSMUSG00000031375,Bgn,Gene Expression,0.4199424148337734,0.0,0.0,9027,8.174383972965252,1035
ENSMUSG00000021377,Dek,Gene Expression,0.4196793807614186,0.0,0.0,9995,6.247764140256213,1004
ENSMUSG00000040694,Apobec2,Gene Expression,0.41958130643287855,0.0,0.0,866,0.560741268802992,242
ENSMUSG00000031461,Myom2,Gene Expression,0.4193705393980273,0.0,0.0,915,0.6002730077462944,237
ENSMUSG00000024588,Fech,Gene Expression,0.419077832523121,0.0,0.0,10220,6.8055082883903575,1016
ENSMUSG00000061451,Tmem151a,Gene Expression,0.4182790462803629,0.0,0.0,212,0.2088401149466529,135
ENSMUSG00000073680,Tmem88b,Gene Expression,0.4180789133744092,0.0,0.0,168,0.1848226615234078,103
ENSMUSG00000036880,Acaa2,Gene Expression,0.4176028392915283,0.0,0.0,6489,4.646173438320629,902
ENSMUSG00000015568,Lpl,Gene Expression,0.4171893693515902,0.0,0.0,4495,3.2512015078104946,796
ENSMUSG00000072720,Myo18b,Gene Expression,0.41703071702190064,0.0,0.0,1006,0.670215084241782,286
ENSMUSG00000040564,Apoc1,Gene Expression,0.4158913244980142,0.0,0.0,2242,1.6338576070012936,472
ENSMUSG00000017737,Mmp9,Gene Expression,0.4151638321625808,0.0,0.0,17277,12.840364663164877,1039
ENSMUSG00000041476,Smpx,Gene Expression,0.4143538335074873,0.0,0.0,785,0.5207531126290134,228
ENSMUSG00000021613,Hapln1,Gene Expression,0.41367454516677404,0.0,0.0,1874,2.235817507432793,704
ENSMUSG00000030401,Rtn2,Gene Expression,0.41344287908073657,0.0,0.0,829,0.5446718821699198,269
ENSMUSG00000020358,Hnrnpab,Gene Expression,0.41254794991412075,0.0,0.0,23448,18.361568193517986,1061
ENSMUSG00000086596,Susd5,Gene Expression,0.41238388502337703,0.0,0.0,1794,2.2347307229758533,743
ENSMUSG00000030428,Ttyh1,Gene Expression,0.41189526595858617,0.0,0.0,240,0.24935669042840633,146
ENSMUSG00000019787,Trdn,Gene Expression,0.41179495489923584,0.0,0.0,1024,0.6912070355488461,301
