"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"Cluster_0","Cluster_0",118,-0.807579502238823,-4.55497973624183,1e-10,1.75e-10,5.26315789473684e-11,564,"tags=81%, list=14%, signal=71%","Phldb1/Trim47/Thbs1/Pamr1/B4galnt3/Col3a1/Dpt/Thbs3/Dcn/Gsn/Fosb/Trps1/Pam/Wwp2/Col6a3/Dkk3/Fgfrl1/Col8a1/Pkd2/Sdc4/Eln/Loxl3/Cdkn1c/Matn2/Igfbp6/Fn1/Col6a1/Bgn/Igfbp7/Wif1/Fibin/Pcsk6/Sertad4/Chst11/Col15a1/Prelp/Col27a1/Fbln7/Ecm2/Cilp2/Fmod/Col14a1/Mn1/Ccn1/Pdgfrl/Nt5e/Setbp1/Plod2/Col6a2/Nfatc2/Extl1/Chadl/Emilin3/Dlk1/Meltf/Cytl1/Trpv4/Pax1/Abi3bp/Mgp/Anxa8/Susd5/Scrg1/Ndufa4l2/Clu/Gas1/Shisa2/Col9a1/Sox9/Stc2/Col2a1/Snorc/Clec3a/Comp/Thbs4/Hapln1/Chad/Col9a3/Grem1/Cilp/Acan/Clec3b/Col9a2/Frzb/Matn3/Calml3/Ckm/Fhl1/Cnmd/Matn1/Tnnt3/Myh1/Angptl7/Hspb7/Myh2"
"Cluster_6","Cluster_6",229,0.630798099446051,3.91290673212147,1e-10,1.75e-10,5.26315789473684e-11,629,"tags=51%, list=15%, signal=46%","Syt4/Vip/Hand2/Dbh/Sult4a1/Th/Ntrk1/Stmn2/Syn2/Pcsk1n/Sst/Prph/Gata2/Phox2a/Chrna3/Slc6a2/Gap43/Rab3b/Stmn3/Lrp11/6330403K07Rik/Nsg2/Syn1/Sfrp1/Cend1/Sncg/Rgs7/Chga/Slc18a2/Ngfr/Gal/Ddc/Cyb561/Syp/Tubb3/Syt7/L1cam/Nrcam/Parm1/Hpcal4/Cplx1/Gnao1/Apba1/Tagln3/Map6/Uchl1/Rtn1/Trnp1/Cadm3/Bex2/Ptprn/Snap25/Nsg1/Syt9/Fabp7/Cox8b/Spock2/Dipk1b/Pcbp3/Snhg11/Snap91/Mcam/Cfd/Ctxn1/Acsbg1/Azin2/Eci1/Nnat/Cidea/Hid1/Brsk1/Nap1l5/Flrt1/Fmn1/Kcnab2/Mllt11/Camk2n2/Gm13889/Cntfr/Fabp4/Cbarp/Ptger3/Ndrg4/Rgs9/Arhgap28/Tspan18/Thy1/Akap6/Pacsin1/Rab3a/Kif5c/Reep1/Aldoc/Npy/Tuba1a/Vat1l/Rgs4/Echs1/Zfr2/Eno2/Dgkh/Tril/Ccdc92/Zdhhc2/Tspyl4/Hmgcs1/Ndn/Nipal3/Dbi/Ank2/Syngr1/Cd151/Mdh1/Parva/Atl1/Fam89a/Epb41l3"
"Cluster_1","Cluster_1",36,-0.856125801969072,-3.63304954989453,1e-10,1.75e-10,5.26315789473684e-11,360,"tags=89%, list=9%, signal=82%","Acta2/Dst/Sostdc1/Car3/Lgals3/Tmem163/Ppp1r3c/Pde1a/Krt8/Lyst/Rab38/Tpm1/Tmem255a/Adcy5/Susd5/Ndufa4l2/Slc2a1/Zim1/Ppfia4/Krt19/Jph2/Fxyd6/Krt7/T/Acan/Serpina1e/Arhgef16/Cryab/Myh1/Ttn/Csrp3/Tcap"
"Cluster_2","Cluster_2",809,0.472922931974729,3.38545421692947,1e-10,1.75e-10,5.26315789473684e-11,1161,"tags=53%, list=28%, signal=47%","Adrb3/Ucp1/Slc25a34/Zic1/Sfrp1/Cidec/Slc22a3/Acaa1b/Cpn2/Wnt10b/A530016L24Rik/Pparg/Ucp3/Adra1a/Parm1/Tnn/Nabp1/Gpd1/Dpyd/Dpep1/Ephx2/Lrrc15/Clstn3/Ostn/Pdk4/Apoc1/Angptl4/Plin5/Otop1/4931406C07Rik/Gpr4/Itpka/Aco2/Slc25a42/Nectin2/Cox8b/Acaa2/Plin1/Pnpla2/Kif26a/Slc4a4/Thrsp/Hadh/Cox7a1/Etfdh/Adig/Kcnk3/Mcam/Slc24a3/Orm1/Depp1/Acsl1/Cfd/Cpt2/Slc25a35/Pank1/Ppara/Chdh/Cyp2u1/Gpd2/Agpat2/Gpt/Ces1d/Megf6/Mcrip2/Pld6/Eci1/Acsm3/Acadvl/Nnat/Tie1/Pck1/Cidea/Klhdc7a/Sh2b2/Pxmp2/Gpam/Phyh/Sfxn5/Trarg1/Mrap/Mgst1/Cib2/Fam13a/Cyp4b1/Cyyr1/Eya2/Nrg4/Dgat2/Acadm/Cdo1/Aldh4a1/Lipe/Ablim3/Agmo/Suclg1/Lpl/Adipor2/Acad11/Cluh/Tmem79/Emid1/Bckdha/Pgm1/Idh3g/Agpat3/Cntfr/Ehhadh/Fabp4/Decr1/Ebf2/Cpt1b/Pex11a/Perm1/Gsta4/Echdc3/Mecr/Dhdh/Pakap/Scd1/Sncaip/Slc25a33/Idh3a/Uqcrfs1/Cebpa/Mocs2/Aars2/Etfb/Retsat/Gk/Bri3/Adh1/Tspan18/Ifi27/Dbt/Acacb/Acads/Clybl/Wnt5a/Slc2a8/P2rx5/Aifm2/Idh3b/Slc36a2/Gm5617/Hadhb/Cyp27a1/Dglucy/Mccc1/Smim20/Aoc3/Slc25a19/Ralgapa2/2310061I04Rik/Chpt1/Tmcc3/Ntrk3/Sucla2/Hk2/Ech1/Rxrg/Mmut/Aqp7/Zadh2/Gpihbp1/Mapk1ip1/Sdhc/Etfa/Oplah/Fasn/Slc25a20/Dld/C030006K11Rik/Letmd1/Echs1/Oxnad1/Adipoq/Hadha/Adtrp/Pcx/Ecsit/Ppp1r3b/Pfkfb1/Mcur1/Cd274/Card19/Lias/Dusp10/Hsd17b12/Nudt8/Galnt15/Bckdhb/Dnajc15/Prkch/Crls1/Timp4/Ppargc1b/Tob2/Lgals12/Cd36/Idh2/Acadl/S100a1/1700037H04Rik/Itpk1/Klf15/Rnf152/Abhd11/Sco1/Akap1/Fabp3/Slc25a22/Pcmtd1/Fh1/Tspan12/Sod2/Cox10/Yap1/Fbxo21/Hmgcs1/Ntrk2/Fmo1/Acox1/Prex2/Prickle3/Tecpr1/S1pr1/Acat1/Arhgap29/Sdhb/Ndufa10/Car4/Hfe/Rgs2/Dbi/Ank2/Shmt1/Bcl6/Aco1/C130074G19Rik/Pdha1/Prss35/Nampt/Cd300lg/Acaca/Mcf2l/Aspg/Npr1/Pts/Cd151/Fam210a/Mdh1/Chchd10/Crat/Parva/Ddt/Kdm4c/Itpr1/Hibch/Adgrf5/Abhd15/Fmc1/Ldhd/Fam171a2/Coq6/Pakap.1/Tcim/Tinagl1/Sptan1/Pdk2/Mlycd/Ttc38/Ptges2/Ppargc1a/Adck1/Cox6a1/Heyl/Txnip/Afg3l2/Dlst/Ogdh/Acadsb/Rgs3/Coasy/Sdha/Acot8/Endog/Cox7b/Entpd5/Prkar2b/Bcat2/Prag1/Mccc2/Aacs/Atp1a2/Ghitm/Acot13/Pecam1/Acsf3/Timm10/Mcee/Uqcrb/Uqcr11/Ndufab1/Pdgfb/Ndufs1/Atpaf2/Ak3/Ppa2/Nudt7/Atp5b/Ndufs6/Apmap/Ahcyl1/Plin2/Uqcrc1/Adra1d/Rab12/Afg1l/Epb41l1/Gnpat/Col8a2/Ndufs2/Acat2/Pdp2/Gstt1/Adam11/Aldh6a1/Phlda3/Dlat/Ndufv1/Egfl7/Clec14a/H2-Aa/Clcn4/Lpin1/Atp5k/Ndufb9/Mmd/Sik2/Cyp2d22/Bscl2/Mgll/Slc27a1/Sox18/Cs/Cdk16/Immt/Coq8a/Lrg1/Opa1/Galt/Efnb1/Lama4/Coq7/Ankrd9/Por/Uqcr10/Ywhag/Pxdn/Mdh2/Notch4/Gpx3/Cavin2/Adhfe1/Cdip1/Rbm47/Akt2/Parp10/Cdh11/Zbtb38/Pptc7/Atf5/Letm1/Cox5b/Ndufs8/Gstz1/Pccb/Nrarp/Dusp3/Pde4a/Ndufb8/Dhrs7b/Dhrs3/Nos3/Tbc1d20/Dusp4/Nudt13/Palmd/Atp5d/Nrp1/Mpc2/Celf2/Fah/Kdm6b/Kyat1/Fzd4/Sptbn1/Cnst/Rsrp1/Epha4/Ndufa9/Uqcrc2/Sgcb/Sult1a1/Igf1/Plxnd1/Lum/Ptgr2/Csad/Timp1/Tkt/Cyc1/Tspan9/Usp21/Eif4ebp1/Rhou/Fam234a/Ednrb/Gosr1/Ndufs3/Impdh1/Cisd3/Ndufs7/Cox17/Taco1/Timm9/Aldoa"
"Cluster_4","Cluster_4",244,0.267009726660831,1.66635433573888,0.000503930022529562,0.000705502031541386,0.00021218106211771,2930,"tags=96%, list=72%, signal=29%","Eif2ak2/Tex9/Rasal3/Ly6d/Nt5c3/Fcnb/Pirb/Lamtor5/Svip/Mpeg1/Slfn14/C3/Elovl1/Pttg1/Pik3ap1/Cand1/Ptpn7/Epc1/Sfxn1/Arhgap9/B9d2/Rnf20/Mlec/Fcrla/Smg6/Igll1/Gba2/Bglap/Pik3cg/Nrros/Mpo/Srsf5/Btk/Gpr141/Imp3/Iglc1/Ncbp1/Laptm5/Elane/Pop7/Ms4a1/Cdk2ap2/Rab44/Prtn3/Tkt/Ndufb1-ps/Cd79b/Mzb1/Lin28a/Ints7/Inpp5d/H2-T23/Mpp1/Slc25a51/Foxm1/Clec12a/Hdac2/Smdt1/Pld4/Emb/Eed/Cenpk/Sowaha/Nadk2/Abcg2/Ppil1/Snap29/E2f7/Sh3bgrl3/Slc16a10/Fam126a/Syk/Dusp2/Arhgef18/Dynll1/Pqbp1/B4galnt1/Mybl2/Pdia2/Prkcd/Slirp/Blnk/Bach2/Gna15/Hmox1/Gpsm3/Sae1/Cd72/Eloa/B2m/Ube2o/Cybb/Pax5/Eri1/Ncf4/Grina/Cyb561a3/Bub1b/Rasgrp1/4930404N11Rik/Ncapg/Adar/Rhog/Ube2a/Pygl/Parpbp/Arpc4/Uckl1/Bloc1s3/Sbf1/Hcls1/Tmem123/Cecr2/E130309D02Rik/Cln8/Iba57/Cybc1/Ptprcap/Ltf/Ccr2/Pon2/Itgb2/Snrpd1/Aldh3b1/Nfam1/Zeb2/Capza2/E2f3/Cmc2/Tbxas1/Rad21/Ifitm6/Fcna/Trub2/Prkcb/Gmeb2/Psma2/Vcam1/Igkc/Hpf1/S100a9/Mtmr3/Tcp11l2/Dgkd/Orc2/Ltb4r1/Cyfip2/A630001G21Rik/Exosc7/H2-T24/Was/Mcemp1/Cdc42se2/Armt1/Cpeb4/Trpv2/Ighj1/Tmem131l/Olfm4/Ncbp3/Akna/Tent5c/Selplg/Alad/Vti1a/Eif5/Fgd3/Ncoa4/Ssr4/Tpt1/Stxbp2/Slc25a39/Rhoa/Pum2/Pxk/Otud5/Lyn/Cd52/Wrn/Zfp39/Cxcl12/2310009A05Rik/Tmem14c/Jpt1/Ilk/Cep76/Tlnrd1/Spib/Igsf6/Hist1h2bk/Zfp131/Dazap2/Gda/Adgrg1/Timm22/St3gal5/Slc25a5/Smap2/Sec11c/Cdca5/Ctsg/Ctsb/Psme3/Tmsb4x/Otub2/Asns/Hebp1/Dok3/Eif6/Rpa2/Pim1/Ppbp/Ikzf3/Itgam/Top1/Tcof1/Trim56/Mcm5/S100a8/Fam49b/Rinl/Ighm/H2afy/Rcsd1/AI467606/Sirpa/Iqgap3/Oas2/H2-DMb2/Psmd13/Ddx27/Arhgap4/Rasgrp2/Slc9a3r1/Arrdc1"
"Cluster_5","Cluster_5",9,-0.510664518570123,-1.46485375606891,0.0778894472361809,0.0778894472361809,0.0234253976650168,299,"tags=22%, list=7%, signal=21%","Mobp/Acta1"
"Cluster_3","Cluster_3",1,-0.960745829244357,-1.27992426965104,0.072463768115942,0.0778894472361809,0.0234253976650168,162,"tags=100%, list=4%, signal=96%",""
